15,189987,0.139812,0.345992,0.952332,-0.295634,0.978999,-1.01884,0.086864,0.0221172,0.0268125,0.989504,0.136838,-0.0427636,-0.0181485,120,12,0
16,203052,0.130784,0.37332,0.936716,-0.261222,0.982274,-1.02847,0.151919,0.0575464,0.0139847,0.989757,0.135143,-0.0422412,-0.0182275,102,9,0
17,216083,0.119316,0.375516,0.913292,-0.242792,0.963869,-1.03686,0.0657898,0.0175359,0.00329489,0.98997,0.133679,-0.0419026,-0.0182522,109,9,0
18,227995,0.111508,0.384544,0.931836,-0.243124,0.983493,-1.04753,-0.0157583,0.0108165,-0.000675619,0.990233,0.131815,-0.0415643,-0.0183144,119,12,0
19,240529,0.111264,0.377224,0.93696,-0.248732,0.984127,-1.04689,0.0114244,-0.00353837,0.000851505,0.990468,0.130176,-0.0411054,-0.0183585,117,12,0
20,253594,0.110776,0.3843,0.925004,-0.233034,0.979366,-1.04613,0.0425776,0.00715145,-0.00708951,0.990677,0.128737,-0.0406107,-0.0183532,118,11,0
21,271234,0.11346,0.377956,0.92232,-0.232499,0.974986,-1.04177,-0.00781732,0.00134841,-0.000675619,0.990954,0.126747,-0.0400928,-0.0183794,102,11,0
22,281885,0.108092,0.382104,0.92964,-0.230282,0.983159,-1.04782,-0.00079258,-0.00170583,-0.00525697,0.991179,0.125113,-0.0396361,-0.0184244,107,11,0
23,294388,0.112484,0.372588,0.915976,-0.227069,0.96815,-1.04016,0.016922,-0.00292752,0.00360031,0.991374,0.123709,-0.0391764,-0.018404,120,5,0
24,306938,0.11346,0.381616,0.913292,-0.21528,0.971963,-1.03936,0.00073454,-0.00109498,0.0020732,0.991568,0.122287,-0.0387284,-0.018409,115,15,0
25,319427,0.110288,0.377712,0.929152,-0.22449,0.982794,-1.04328,-0.0133149,-0.0014004,0.000240654,0.991782,0.12068,-0.0382704,-0.0184219,103,11,0
26,332017,0.106628,0.381372,0.92598,-0.216765,0.982401,-1.04641,0.00867555,-0.0014004,0.00390574,0.991979,0.119192,-0.0378432,-0.0184176,103,15,0
27,344651,0.110532,0.377956,0.915488,-0.210618,0.973242,-1.04034,0.00195623,-0.00353837,0.00268404,0.992162,0.117807,-0.0373857,-0.0184151,136,14,0
28,357259,0.11468,0.380396,0.921344,-0.20875,0.98072,-1.03661,-0.00720648,-0.00750887,-0.00159189,0.992359,0.116281,-0.0369272,-0.018419,131,13,0
29,369862,0.1098,0.377468,0.928664,-0.212362,0.98496,-1.04136,0.00378877,-0.00201125,0.00421116,0.992553,0.114746,-0.0364914,-0.0184222,102,12,0
30,382550,0.111996,0.376492,0.927444,-0.209505,0.984417,-1.03838,0.00165081,0.00165384,0.00268404,0.992733,0.113322,-0.0360568,-0.0184045,101,8,0
31,395176,0.114924,0.37698,0.91988,-0.201763,0.979606,-1.03414,-0.00293054,0.000432141,0.000851505,0.992916,0.11185,-0.03563,-0.0184098,118,10,0
32,407740,0.111996,0.372344,0.918904,-0.202165,0.976432,-1.03576,0.00439962,-0.00323295,-0.00556239,0.993097,0.110372,-0.0351693,-0.0184364,124,15,0
33,420898,0.105896,0.375028,0.919392,-0.197088,0.978047,-1.04151,-0.000181733,0.00470807,0.000851505,0.993296,0.108721,-0.0346748,-0.0184407,105,12,0
34,434576,0.108824,0.376736,0.92476,-0.19564,0.984464,-1.03885,-0.0075119,-0.0014004,-0.00098104,0.993467,0.107282,-0.0342484,-0.0184524,91,15,0
35,447190,0.107848,0.3782,0.924272,-0.191304,0.98529,-1.03938,0.00195623,-0.00598176,-0.00495154,0.993634,0.105863,-0.03383,-0.0184666,127,12,0
36,459761,0.111752,0.377224,0.922808,-0.188323,0.984733,-1.03459,0.0187545,0.0135654,0.00695997,0.993797,0.104466,-0.0333504,-0.0184756,135,12,0
37,472387,0.114436,0.378444,0.925004,-0.18546,0.988202,-1.03177,-0.00354139,0.00104298,-0.00525697,0.993963,0.103011,-0.0329344,-0.018501,115,11,0
38,485003,0.110776,0.377224,0.92842,-0.18562,0.990377,-1.03511,-0.00781732,0.00226468,-0.00098104,0.99412,0.101609,-0.0325324,-0.0184979,91,14,0
39,497624,0.112972,0.380152,0.91744,-0.174326,0.983661,-1.03155,0.00073454,0.000737563,0.000240654,0.994273,0.100236,-0.0321286,-0.0184956,108,9,0
40,510168,0.108824,0.38064,0.924516,-0.175027,0.989714,-1.03593,0.00745386,0.000126712,0.00146235,0.994427,0.0988238,-0.0317132,-0.0185113,131,11,0
41,527952,0.109556,0.3782,0.924028,-0.172734,0.988871,-1.03411,0.00256708,0.00592976,-0.00189731,0.994642,0.0968349,-0.031117,-0.0184968,119,11,0
42,540779,0.106872,0.38186,0.927932,-0.168992,0.994169,-1.03697,0.00165081,-0.00964684,-0.00708951,0.99479,0.0954441,-0.0306712,-0.0185245,113,14,0
43,553498,0.108336,0.379176,0.92598,-0.167475,0.991825,-1.03443,0.00226166,0.00257011,0.00146235,0.994928,0.0941327,-0.0302438,-0.0185334,104,10,0
44,566038,0.114924,0.374784,0.923296,-0.166901,0.988726,-1.02666,-0.0023197,0.000432141,0.00909794,0.99506,0.0928519,-0.029867,-0.0185202,104,9,0
45,578385,0.11102,0.375516,0.928664,-0.166443,0.993535,-1.03065,0.00226166,-0.00689803,0.00421116,0.995199,0.0914638,-0.0294727,-0.0185455,108,15,0
46,590969,0.110288,0.384788,0.919392,-0.150898,0.99085,-1.03086,0.0108135,0.000432141,0.00665455,0.995337,0.0900846,-0.0290515,-0.0185539,112,13,0
47,603629,0.11102,0.3782,0.921588,-0.154718,0.9899,-1.02907,-0.0127041,-0.00231668,-0.00189731,0.995478,0.0886624,-0.0286092,-0.0185236,96,13,0
48,616835,0.110044,0.378932,0.922076,-0.151615,0.990988,-1.02965,-0.00567936,0.0050135,0.0060437,0.99561,0.0873031,-0.0282061,-0.0185133,78,9,0
49,629419,0.10492,0.377224,0.926224,-0.152673,0.993332,-1.03433,0.0126461,0.0037918,0.00390574,0.995741,0.0859579,-0.0277492,-0.0184971,112,12,0
50,642841,0.11102,0.37576,0.92476,-0.150235,0.992662,-1.02744,-0.000487156,0.0037918,0.00329489,0.995864,0.0846478,-0.0273369,-0.0184995,134,9,0
51,655394,0.106384,0.37454,0.925492,-0.149095,0.992428,-1.03149,-0.0206451,0.00440264,-0.00098104,0.995988,0.0832946,-0.0269673,-0.0185109,99,0,0
52,667702,0.109556,0.380396,0.924028,-0.140563,0.994974,-1.0283,0.00837013,0.00531892,0.00421116,0.996106,0.0820157,-0.026554,-0.0184917,88,12,0
53,680265,0.115412,0.37332,0.918416,-0.140976,0.987863,-1.02069,0.0144786,-0.00323295,0.00146235,0.996218,0.0807608,-0.0261863,-0.0184831,103,10,0
54,693000,0.109068,0.377956,0.924272,-0.137551,0.994655,-1.02767,0.00103996,-0.00750887,0.000851505,0.996333,0.079442,-0.0258523,-0.0184765,131,6,0
55,705513,0.109068,0.380152,0.926712,-0.134461,0.998176,-1.02776,0.00134539,-0.00231668,-0.000675619,0.996435,0.0782536,-0.0255332,-0.018471,99,12,0
56,717608,0.11346,0.379176,0.920856,-0.129693,0.993636,-1.02214,-0.000181733,-0.00109498,0.00115693,0.99654,0.0770528,-0.0251136,-0.0184662,83,11,0
57,730870,0.106872,0.375516,0.920612,-0.130461,0.991046,-1.02774,0.00256708,0.00165384,0.00329489,0.996645,0.0757968,-0.0247375,-0.0184648,108,12,0
58,743830,0.113704,0.379664,0.926712,-0.127111,0.999623,-1.02158,-0.00201427,0.00592976,-0.000675619,0.996746,0.0745762,-0.0243798,-0.0184625,116,15,0
59,755837,0.110288,0.377468,0.917928,-0.122459,0.990804,-1.02341,-0.001098,-0.00689803,0.00176777,0.99684,0.0734319,-0.0240357,-0.0184301,108,11,0
60,768234,0.113704,0.38064,0.924516,-0.120625,0.998785,-1.02058,0.00439962,-0.000789553,-6.47679e-05,0.996926,0.0723668,-0.0236956,-0.018416,99,14,0
61,785396,0.11224,0.378932,0.923296,-0.118317,0.997105,-1.02109,0.0102027,-0.0078143,-0.00372985,0.997052,0.0707774,-0.0232214,-0.0184262,81,11,0
62,797179,0.10736,0.375028,0.919636,-0.117782,0.991675,-1.0247,0.00378877,-0.0014004,0.000240654,0.997141,0.0696203,-0.0228804,-0.0184256,105,10,0
63,809674,0.109312,0.381128,0.92354,-0.111858,0.998537,-1.02337,-0.0127041,0.00562434,-0.00098104,0.99723,0.0684334,-0.0225478,-0.018448,140,11,0
64,822277,0.11102,0.376004,0.920368,-0.1124,0.993847,-1.0204,-0.00262512,-0.000484131,0.00329489,0.997315,0.0673061,-0.0222136,-0.0184155,112,12,0
65,835492,0.112484,0.375516,0.921832,-0.111221,0.995349,-1.01868,0.00806471,-0.0026221,0.000546075,0.997396,0.0662057,-0.0219146,-0.018398,89,14,0
66,848092,0.108336,0.376004,0.926712,-0.111151,0.999517,-1.02286,0.00439962,-0.00384379,-0.00678409,0.997473,0.0651366,-0.0215886,-0.0184302,104,14,0
67,860347,0.110044,0.378444,0.922076,-0.104595,0.997091,-1.02058,-0.00476309,0.0050135,-0.00372985,0.997546,0.0641064,-0.0212838,-0.0184301,127,15,0
68,872818,0.11224,0.377468,0.923052,-0.103681,0.998013,-1.01803,-0.0120933,-0.00628718,-6.47679e-05,0.997619,0.0630655,-0.0209896,-0.0184142,112,16,0
69,885359,0.111264,0.374052,0.927444,-0.106527,1.00038,-1.0186,0.00775928,-0.00628718,0.00115693,0.997696,0.0619492,-0.0206501,-0.0184277,96,9,0
70,898488,0.11712,0.377956,0.924272,-0.0992523,1.00042,-1.01246,0.0102027,0.00409722,0.000851505,0.997764,0.0609525,-0.0203207,-0.0184201,104,11,0
71,910947,0.115412,0.380152,0.9211,-0.0938548,0.998631,-1.0137,-0.0157583,0.00318095,-0.00189731,0.997831,0.0599558,-0.0200205,-0.0184028,123,7,0
72,923548,0.112484,0.37698,0.93208,-0.0998668,1.00662,-1.01698,-0.00262512,-0.00292752,-6.47679e-05,0.997897,0.0589364,-0.0197527,-0.0183998,113,12,0
73,935990,0.107604,0.37454,0.923052,-0.096172,0.997108,-1.02027,0.0202817,0.00470807,0.00543286,0.997956,0.0580412,-0.0194429,-0.0183811,103,11,0
74,948359,0.1098,0.374296,0.92232,-0.093968,0.996838,-1.01764,-0.00598478,0.00165384,-0.00189731,0.998017,0.0570784,-0.0191628,-0.0183864,109,14,0
75,960997,0.111752,0.3782,0.92232,-0.0882309,0.999081,-1.01581,-0.0151475,0.00592976,-0.00220273,0.998082,0.0560014,-0.0189086,-0.0184021,119,10,0
76,974226,0.116876,0.376248,0.91988,-0.086835,0.996877,-1.00993,0.0153949,-0.00170583,-0.000675619,0.998134,0.0551545,-0.0186412,-0.0184164,119,12,0
77,986232,0.110532,0.377468,0.92232,-0.0854014,0.998908,-1.01626,0.00195623,-0.00353837,0.00176777,0.998187,0.0542759,-0.0183948,-0.0184114,107,12,0
78,998644,0.11834,0.374052,0.91988,-0.0849013,0.99641,-1.00764,-0.0102607,0.00562434,-0.00128646,0.998244,0.053288,-0.0181468,-0.018412,89,16,0
79,1011107,0.11224,0.377956,0.924028,-0.0818319,1.00119,-1.01422,0.00195623,-0.00170583,-0.00159189,0.998296,0.0524011,-0.0179173,-0.0183792,123,7,0
80,1023671,0.114436,0.371368,0.922076,-0.0850427,0.996938,-1.01079,0.0111189,-0.00109498,0.0060437,0.998343,0.0516088,-0.0176399,-0.0183684,120,12,0
81,1042415,0.114924,0.377468,0.928664,-0.0799742,1.00578,-1.01115,-0.00201427,-0.00292752,0.00298946,0.998414,0.0503295,-0.0173071,-0.0183618,108,13,0
82,1053783,0.11468,0.371612,0.923784,-0.0811245,0.998971,-1.00998,0.0163111,-0.00689803,-0.00128646,0.998464,0.0494249,-0.0170385,-0.0183535,107,12,0
83,1066997,0.112484,0.383568,0.918904,-0.0666721,0.999779,-1.01265,0.00134539,0.00134841,-0.00556239,0.998509,0.04859,-0.0167981,-0.0183432,73,12,0
84,1079515,0.11346,0.381372,0.926224,-0.070217,1.00555,-1.01185,-0.00934444,-0.00017871,-0.0043407,0.998552,0.0477855,-0.0165712,-0.0183129,124,9,0
85,1092282,0.110532,0.378688,0.922564,-0.0694025,1.00087,-1.01379,0.0105081,-0.00323295,0.00421116,0.998597,0.0469555,-0.0162979,-0.0182795,143,8,0
86,1105797,0.1098,0.375272,0.923052,-0.0710817,0.999833,-1.01388,0.00592674,-0.00170583,-0.000675619,0.998638,0.0461635,-0.016056,-0.0182782,107,12,0
87,1118829,0.110288,0.373564,0.924272,-0.0715374,1.00035,-1.01306,-0.00476309,0.00257011,-0.00403528,0.998677,0.0453881,-0.0158384,-0.0182759,95,11,0
88,1131222,0.11102,0.374784,0.92232,-0.0680604,0.999342,-1.01208,0.000429114,0.000432141,-0.00342443,0.998713,0.0446639,-0.0156593,-0.0182594,104,12,0
89,1143705,0.115168,0.38186,0.921832,-0.0597219,1.00261,-1.00838,-0.000181733,-0.00476006,0.0020732,0.99875,0.0438974,-0.0154473,-0.0182613,127,12,0
90,1156833,0.111752,0.377468,0.930128,-0.0659323,1.00778,-1.01178,0.00103996,-0.00017871,-0.00189731,0.998786,0.0431343,-0.015238,-0.0182778,115,12,0
91,1169038,0.11224,0.376492,0.920368,-0.0610264,0.998797,-1.01007,-0.00079258,0.00165384,-0.00464612,0.998819,0.0424241,-0.0150415,-0.0182811,79,12,0
92,1181680,0.106628,0.381372,0.926468,-0.0581979,1.00573,-1.01639,-0.0120933,0.000432141,0.00298946,0.998852,0.0417314,-0.0148234,-0.0182727,108,12,0
93,1194194,0.113948,0.380152,0.92842,-0.0581414,1.00797,-1.0089,0.00470505,0.000126712,-6.47679e-05,0.998887,0.040947,-0.0146094,-0.0182866,121,13,0
94,1207558,0.11102,0.37576,0.925736,-0.0597428,1.0034,-1.01084,0.0129515,-0.00323295,-6.47679e-05,0.998917,0.0403062,-0.0143998,-0.018264,124,15,0
95,1220126,0.114192,0.377468,0.91866,-0.0535356,0.99827,-1.00705,-0.0123987,-0.00537091,-6.47679e-05,0.998948,0.0396123,-0.0142214,-0.0182347,99,14,0
96,1232800,0.1098,0.37698,0.93452,-0.0597393,1.01182,-1.01247,-0.00598478,0.000432141,-0.00189731,0.998976,0.0389575,-0.0140105,-0.0182391,109,12,0
97,1245936,0.110044,0.373808,0.920856,-0.0554998,0.998313,-1.01042,0.0135623,-0.0014004,0.000240654,0.999001,0.0383951,-0.0138111,-0.0182283,115,9,0
98,1257853,0.1098,0.37698,0.9272,-0.054029,1.0054,-1.01128,0.00073454,0.00837316,-0.000675619,0.999029,0.0377313,-0.0136094,-0.0182238,116,12,0
99,1270787,0.112484,0.380152,0.921588,-0.0472182,1.0021,-1.00825,-0.0123987,0.00959485,-0.00311901,0.999056,0.0370499,-0.013448,-0.01824,100,10,0
100,1283233,0.115412,0.378932,0.9272,-0.0494496,1.00704,-1.00554,0.00623216,-0.009036,-0.00586782,0.999079,0.0365073,-0.0133028,-0.0182244,91,11,0
101,1300978,0.111264,0.375272,0.9211,-0.0487767,0.999591,-1.00847,-0.00170885,0.00928942,0.0020732,0.99911,0.0357355,-0.0130772,-0.0181944,108,6,0
102,1314955,0.109068,0.380152,0.921344,-0.0432557,1.00165,-1.01092,-0.00079258,-0.00567634,0.0060437,0.999135,0.0350782,-0.012899,-0.0182261,107,13,0
103,1327573,0.10858,0.36966,0.928664,-0.0547219,1.00387,-1.01074,0.0117298,-0.00017871,-0.00037019,0.999157,0.0345166,-0.0127325,-0.0182429,120,12,0
104,1341072,0.111264,0.377224,0.928176,-0.046244,1.00696,-1.00851,-0.00140343,-0.00384379,-0.0083112,0.99918,0.0338959,-0.0125193,-0.0182448,112,12,0
105,1354041,0.110776,0.375272,0.922076,-0.0443519,1.00065,-1.00806,-0.0075119,0.00806773,0.00237862,0.999201,0.0333616,-0.0123585,-0.018236,100,12,0
106,1366081,0.119316,0.381372,0.924028,-0.0380951,1.00601,-1.00023,0.00195623,0.00134841,-0.00098104,0.99922,0.0328311,-0.0122269,-0.0182223,100,12,0
107,1378545,0.11346,0.379908,0.923296,-0.038393,1.00408,-1.00557,0.0157003,0.0141762,0.00634912,0.999239,0.032327,-0.0120487,-0.018225,113,7,0
108,1391177,0.113948,0.379176,0.92598,-0.0390933,1.0063,-1.00503,-0.00140343,0.00226468,-0.00556239,0.999257,0.031813,-0.0118829,-0.0182167,127,12,0
109,1403987,0.111508,0.371612,0.92598,-0.0452519,1.00293,-1.00656,-0.0130095,0.000737563,-0.00372985,0.999272,0.0314094,-0.0117776,-0.0181986,97,12,0
110,1415553,0.10858,0.381372,0.922564,-0.0340257,1.00355,-1.00991,0.00226166,-0.0026221,0.000546075,0.99929,0.030868,-0.0116052,-0.0182153,119,12,0
111,1429125,0.110044,0.372344,0.916708,-0.038726,0.994764,-1.0069,0.0108135,-0.00414921,-0.00128646,0.999305,0.0303961,-0.0114927,-0.0182412,124,14,0
112,1441374,0.111996,0.37942,0.924028,-0.034203,1.00455,-1.0062,-0.00995529,-0.0026221,-0.00647867,0.999322,0.0298809,-0.0113883,-0.018238,112,7,0
113,1454068,0.110044,0.373564,0.923052,-0.0383964,1.00108,-1.00732,0.00592674,-0.00689803,-0.00250816,0.999336,0.0294796,-0.0112771,-0.0182242,103,13,0
114,1466821,0.110044,0.376492,0.926224,-0.0361746,1.00518,-1.00766,0.00653759,-0.00017871,0.00390574,0.99935,0.029056,-0.0111128,-0.0182197,91,14,0
115,1479360,0.110044,0.376492,0.93086,-0.0369987,1.00942,-1.00785,0.00165081,0.00440264,0.00237862,0.999367,0.028523,-0.0109646,-0.0182301,119,12,0
116,1492519,0.11468,0.374052,0.9211,-0.0339703,1.00017,-1.00199,0.00714844,0.00134841,0.00268404,0.999381,0.0280631,-0.010825,-0.0182378,139,12,0
117,1504583,0.106628,0.377468,0.923296,-0.031562,1.00261,-1.01035,-0.000181733,-0.00109498,0.00237862,0.999392,0.0277417,-0.0107078,-0.0182228,111,12,0
118,1517237,0.110044,0.381372,0.92476,-0.0275752,1.00594,-1.00725,-0.00567936,-0.00628718,0.000240654,0.999405,0.0273348,-0.010553,-0.0182256,88,9,0
119,1530459,0.110532,0.313052,0.9211,-0.0873478,0.9752,-0.999425,0.0181437,0.00928942,-0.00220273,0.999417,0.0269204,-0.0104173,-0.0182195,110,12,0
120,1543328,0.112972,0.379664,0.922808,-0.0263117,1.00388,-1.00373,0.00653759,-0.00231668,0.00146235,0.999431,0.0264351,-0.0103169,-0.0182139,139,17,0
121,1561866,0.112484,0.380396,0.922808,-0.0245594,1.00415,-1.00414,-0.0117878,0.00134841,0.000851505,0.999447,0.025891,-0.0101876,-0.0182049,126,12,0
122,1573250,0.110776,0.3782,0.927688,-0.0279844,1.00752,-1.00588,-0.000181733,-0.00628718,-0.00403528,0.999457,0.0255691,-0.0100826,-0.0181947,116,9,0
123,1586784,0.11346,0.377224,0.917684,-0.0240675,0.998364,-1.00213,0.00165081,-0.00353837,-0.00189731,0.999465,0.0252974,-0.00996945,-0.0181784,104,11,0
124,1598738,0.10614,0.379908,0.92598,-0.0245368,1.00615,-1.01016,0.00714844,0.00226468,0.00360031,0.999477,0.0248661,-0.00983202,-0.0181878,103,12,0
125,1611953,0.111508,0.384544,0.917928,-0.016067,1.00131,-1.00447,0.00959182,0.00195926,-0.00159189,0.999486,0.0245479,-0.00972169,-0.0181922,127,12,0
126,1625486,0.112972,0.380152,0.922808,-0.0213679,1.00419,-1.0029,-0.0185071,0.00348637,0.0020732,0.999494,0.0242547,-0.00964536,-0.0181797,136,15,0
127,1638109,0.114436,0.38186,0.926468,-0.0205736,1.00838,-1.00181,0.00256708,-0.00323295,-0.00189731,0.999502,0.023943,-0.00956627,-0.0182039,111,12,0
128,1650544,0.11346,0.372832,0.9211,-0.0261782,0.999808,-1.00129,0.022725,0.00867858,0.00421116,0.999509,0.0236968,-0.00946611,-0.0181953,95,9,0
129,1663146,0.110532,0.372832,0.915732,-0.023519,0.994595,-1.00358,-0.0120933,0.000126712,-0.00250816,0.999517,0.0233775,-0.00934972,-0.0182,104,13,0
130,1676372,0.111264,0.377224,0.926224,-0.0229155,1.006,-1.00407,-0.0175909,-0.00201125,-0.00586782,0.999527,0.0229867,-0.00927351,-0.0182184,134,11,0
131,1688724,0.10858,0.380152,0.925736,-0.0198243,1.00641,-1.00683,0.01906,-0.0117848,0.000546075,0.999532,0.0228087,-0.00917669,-0.0182251,110,13,0
132,1701367,0.11224,0.377956,0.918904,-0.0184183,0.999744,-1.00231,0.00501047,-0.0014004,0.000851505,0.999537,0.0225932,-0.00910144,-0.0182268,83,9,0
133,1714205,0.113216,0.378688,0.92598,-0.0197554,1.00661,-1.00195,-0.0157583,0.00318095,-0.00128646,0.999546,0.0222056,-0.00903936,-0.0182252,112,11,0
134,1727162,0.116144,0.374784,0.928908,-0.0237715,1.0081,-0.99883,0.00653759,0.00409722,0.00360031,0.999553,0.0219355,-0.00897301,-0.0182047,126,12,0
135,1739938,0.114436,0.377956,0.914512,-0.0147446,0.996023,-0.999566,0.00378877,-0.000789553,0.00237862,0.999559,0.0217191,-0.00890211,-0.0181886,96,7,0
136,1752541,0.115656,0.375272,0.924516,-0.0202825,1.00425,-0.998827,-0.0062902,0.00745688,0.0060437,0.999569,0.0212974,-0.00881958,-0.0181903,107,14,0
137,1765140,0.10858,0.38552,0.926712,-0.01154,1.00947,-1.00699,-0.00384681,-0.00231668,-0.00281359,0.999576,0.0209724,-0.00876188,-0.0181873,107,12,0
138,1777673,0.1098,0.379664,0.924272,-0.0155018,1.00509,-1.00492,0.00073454,0.000737563,0.000546075,0.99958,0.0208043,-0.00870579,-0.0181869,119,12,0
139,1790266,0.11102,0.378932,0.917196,-0.012922,0.998493,-1.00295,0.00501047,-0.0123957,-0.00037019,0.999584,0.0206352,-0.00863248,-0.01819,108,11,0
140,1802944,0.110532,0.375516,0.925736,-0.0189456,1.00491,-1.00376,-0.00079258,-0.000789553,0.00390574,0.99959,0.0203671,-0.00859798,-0.0182045,96,7,0
141,1821473,0.111996,0.381128,0.926224,-0.0132179,1.00773,-1.00283,0.0135623,-0.00231668,0.00298946,0.999598,0.0200266,-0.00852155,-0.0181864,103,11,0
142,1832121,0.11468,0.379176,0.918416,-0.0114225,1.00014,-0.999238,-0.000181733,0.00287553,0.00268404,0.999601,0.0198742,-0.00845671,-0.0181884,103,12,0
143,1843494,0.111752,0.376004,0.927444,-0.0177337,1.00683,-1.00248,-0.001098,0.00409722,-0.00098104,0.999605,0.0197024,-0.00839569,-0.0181931,134,15,0
144,1855805,0.111264,0.380152,0.927444,-0.0134018,1.00839,-1.00327,-0.00201427,-0.00414921,-0.000675619,0.999611,0.0194288,-0.00832281,-0.0182026,113,11,0
145,1868202,0.106872,0.38186,0.925004,-0.0106967,1.00633,-1.00751,0.00378877,-0.00017871,0.00146235,0.999616,0.0192221,-0.0082516,-0.018192,88,11,0
146,1880736,0.106628,0.374784,0.91622,-0.0134769,0.995525,-1.00625,0.00501047,0.00104298,0.00390574,0.999618,0.0191091,-0.00820119,-0.0182005,107,15,0
147,1893345,0.11224,0.380884,0.923296,-0.00992161,1.00501,-1.00164,-0.00842817,-0.00323295,-0.00159189,0.999623,0.0189011,-0.00807336,-0.0182228,127,14,0
148,1905768,0.109556,0.37942,0.926224,-0.0120993,1.00682,-1.00423,0.0123406,-0.00384379,-0.00250816,0.999627,0.0186686,-0.0079743,-0.0182596,121,11,0
149,1918396,0.115412,0.382836,0.916464,-0.00455374,0.999882,-0.99789,0.00531589,0.00806773,-0.00159189,0.999629,0.0185671,-0.00793142,-0.0182714,99,13,0
150,1931047,0.111996,0.3843,0.920368,-0.00472537,1.00363,-1.00166,-0.0142312,-0.00811972,0.000240654,0.999632,0.0184565,-0.00788204,-0.0182724,111,15,0
151,1943928,0.112484,0.379176,0.9272,-0.0115807,1.00796,-1.00117,-0.000181733,0.00318095,0.00329489,0.999637,0.0182057,-0.00782847,-0.0182783,136,12,0
152,1956197,0.1098,0.381128,0.920368,-0.00689667,1.00216,-1.00334,0.0163111,-0.000484131,0.00298946,0.99964,0.0180358,-0.00774587,-0.0182775,110,11,0
153,1968733,0.114436,0.376736,0.917196,-0.00917747,0.998091,-0.997947,-0.0188126,0.00195926,-0.00098104,0.999643,0.017931,-0.00768052,-0.0182778,94,12,0
154,1981248,0.112728,0.376736,0.924516,-0.0117674,1.0046,-1.0002,-0.00659563,-0.0065926,0.00695997,0.999646,0.0177356,-0.00764752,-0.0182824,135,12,0
155,1993754,0.11346,0.375028,0.923296,-0.0125349,1.00291,-0.999162,0.022725,0.0050135,0.00512743,0.999649,0.0176001,-0.00761492,-0.0182904,127,12,0
156,2006115,0.11102,0.376492,0.9211,-0.0101435,1.0012,-1.00153,0.00226166,0.00348637,0.000851505,0.999652,0.0174393,-0.00758362,-0.0182746,116,11,0
157,2018687,0.110532,0.3782,0.925248,-0.00993122,1.0056,-1.00255,-0.00873359,-0.000484131,-0.000675619,0.999655,0.0172876,-0.00758261,-0.0182576,97,12,0
158,2031813,0.111508,0.375516,0.921344,-0.0105334,1.0011,-1.001,0.000429114,-0.00323295,0.00329489,0.999658,0.0171541,-0.00756599,-0.0182552,94,12,0
